dateOfTransfer,price,borough,lsoaCode,longitude,latitude,houseType,numberOfBedrooms,postcode
2016-03-01,837400,Bexley,E01093483,-0.24231326576355927,51.520927300515616,SemiDetached,3,W18 4SL
2019-03-05,400131,Newham,E01043559,-0.19713660370363845,51.654351442919996,NotDetached,1,E8 4NQ
2020-05-07,475267,Camden,E01011614,0.07473978558012129,51.364047916986124,Flat,2,N19 6AX
2022-09-23,825553,Southwark,E01098639,-0.023176277428961445,51.32868196177029,Detached,1,SW4 8YM
2021-09-07,504730,Hackney,E01090101,-0.3813342125627387,51.33609722847274,Flat,1,E18 9BX
2019-04-12,823516,Richmond upon Thames,E01085044,-0.14182423324043197,51.389927972139674,NotDetached,2,SE15 1KV
2022-09-25,536042,Tower Hamlets,E01032969,-0.07110682581365219,51.55008446132013,NotDetached,3,SE9 4LW
2019-12-05,384240,Newham,E01025232,0.24700134317027878,51.38608410016944,NotDetached,5,N9 3PT
2018-07-18,580692,Bromley,E01060561,-0.308046243449573,51.576325841677104,Detached,1,N18 1CU
2022-05-31,524057,Sutton,E01072801,0.05954016512981908,51.56195235665461,SemiDetached,1,NW7 5VK
2021-09-21,470228,Newham,E01029651,0.30683390970412683,51.40829373690626,Flat,4,NW11 2JD
2019-05-24,679000,Kensington and Chelsea,E01052434,0.26863565980231496,51.470781026662536,NotDetached,1,N20 7KV
2015-10-09,483460,Harrow,E01031771,-0.45530737182405134,51.652813095810416,Flat,1,SW9 3EA
2022-07-27,748670,Haringey,E01021831,0.18786456507563776,51.32977269769119,SemiDetached,4,N4 7KV
2021-02-08,442634,Hammersmith and Fulham,E01039812,-0.13516954085323657,51.476914765029214,NotDetached,1,NW15 1DN
2023-12-20,846265,Islington,E01095998,-0.1412652755241513,51.58901755674378,SemiDetached,1,SE2 8JI
2020-10-18,569784,Barking and Dagenham,E01065294,-0.11822037056162887,51.330549145640276,Detached,5,W9 2PN
2019-11-08,924595,Harrow,E01053932,-0.46540816988129813,51.59794191149432,NotDetached,1,NW8 2TR
2020-05-26,528140,Westminster,E01032712,-0.0015297667549042382,51.66831775630848,Flat,2,E16 1ID
2014-04-01,547367,Westminster,E01059437,-0.5086125510765558,51.63341616915216,SemiDetached,4,SE6 3RW
2023-10-19,772144,Merton,E01014303,0.03694497776779404,51.43417122008812,NotDetached,1,SE14 9AA
2018-01-09,937265,Haringey,E01042337,-0.3316708277039066,51.54097852994697,Flat,1,SW15 7ZB
2019-04-08,443469,Harrow,E01094060,-0.029188666133157404,51.40339727804328,Flat,5,E17 4LU
2016-12-28,577616,Greenwich,E01047352,-0.291422310523596,51.67238299120306,Flat,3,E10 5DR
2019-07-14,721579,Brent,E01098773,0.09238520692507723,51.51746956921719,NotDetached,5,SW18 9RO
2014-01-04,561971,Haringey,E01031035,-0.20435981039483142,51.67560956872047,Flat,3,NW14 7ER
2016-04-25,748248,Westminster,E01096382,0.19001683099963174,51.48264419813426,Flat,1,N11 4NX
2015-08-28,872950,Lewisham,E01049705,0.27986494772555115,51.50676125141617,Detached,1,W6 8VP
2014-08-21,411464,Croydon,E01061395,-0.41569190833258624,51.49912995038061,Detached,2,NW8 1JC
2023-01-25,608895,Bromley,E01016849,0.29754778390857173,51.31632233083728,SemiDetached,5,NW6 2BW
2018-06-25,808050,Havering,E01018540,-0.18884047482439598,51.64981175330206,Flat,3,NW9 4MP
2023-11-10,724532,Merton,E01013777,-0.19735870371644498,51.629967265955216,Flat,3,N15 1HO
2018-12-05,512749,Barnet,E01019910,-0.15851657824020454,51.53453586909169,NotDetached,1,W15 9OL
2022-01-13,435581,Barnet,E01053618,-0.08865047662982806,51.5854060811796,SemiDetached,1,W11 6XY
2017-06-07,594666,Croydon,E01052034,0.2247046253311329,51.326812346399706,SemiDetached,1,W13 8KU
2019-07-27,565084,Hounslow,E01053616,-0.34561613434385646,51.376963322506306,SemiDetached,4,SE3 9EH
2023-10-18,829636,Kingston upon Thames,E01028755,-0.013662713285750971,51.481033405201565,SemiDetached,1,SE8 3ST
2014-08-13,475006,Tower Hamlets,E01033980,0.32760962115044934,51.375070416132246,Flat,5,NW15 6NO
2016-08-23,810769,Hounslow,E01047555,-0.366816404403438,51.6815435876172,Detached,2,E19 2CT
2015-02-22,581824,Wandsworth,E01043876,0.21601604939785934,51.33651219761997,SemiDetached,1,NW5 3ST
2018-10-31,429260,Enfield,E01028928,-0.4094180849464212,51.43503254328809,NotDetached,1,E1 1AV
2018-05-09,875990,Redbridge,E01081168,0.1319437670407797,51.53621300326806,Flat,3,E1 7YK
2023-04-03,841327,Richmond upon Thames,E01027317,0.26889531267444866,51.612353323853554,SemiDetached,4,E17 9ZD
2020-11-11,650295,Barking and Dagenham,E01073562,-0.09510755344237881,51.40487247099552,Flat,2,SW13 3WC
2019-05-23,411110,Southwark,E01083358,-0.09726466199669054,51.460207669072034,Flat,5,N13 1OS
2014-12-01,506310,Barking and Dagenham,E01028592,-0.07336514091269863,51.30110715871987,SemiDetached,1,SW17 8XQ
2021-06-07,412560,Kingston upon Thames,E01064571,-0.3175155819851003,51.53749252273119,Detached,1,NW7 6KE
2017-09-19,370116,Hounslow,E01065184,0.22217343171031767,51.55071820008807,Detached,2,SW19 8RY
2023-01-24,414245,Haringey,E01090703,0.3327430706914861,51.469490194291474,Detached,2,SE9 2QC
2018-04-30,444700,Islington,E01083806,0.12337934284015273,51.57640812154465,Flat,5,SW13 4VM
2016-11-26,747845,Bromley,E01070281,-0.4752171014609013,51.532579981181804,NotDetached,2,NW14 4JW
2018-07-24,600095,Tower Hamlets,E01034917,-0.03266867581400518,51.4866306939684,SemiDetached,2,E12 1BS
2018-03-21,896720,Newham,E01063314,-0.22823680362171983,51.468265522071036,Flat,4,W17 6KW
2023-11-03,500184,Wandsworth,E01094828,0.20193821589118943,51.3466564228371,Detached,5,N3 1QS
2021-06-16,537985,Greenwich,E01070014,-0.25315166499609243,51.3810635880079,NotDetached,5,N7 6CF
2020-03-25,443912,Westminster,E01043548,0.24651735632873317,51.42806185188047,Flat,1,SW15 7WY
2015-07-01,637220,Redbridge,E01080370,0.28896024648071295,51.65652028509954,SemiDetached,1,SW15 9YN
2014-08-31,611320,Kingston upon Thames,E01065730,-0.3381719520264136,51.42032224409044,NotDetached,5,E11 8PY
2022-03-24,429965,Merton,E01070189,-0.30153939173722466,51.468726799412046,NotDetached,5,NW10 5RV
2021-08-22,646136,Kingston upon Thames,E01019749,-0.003767233597551045,51.36239826081009,Detached,2,E4 8RE
2021-12-23,474607,Barking and Dagenham,E01065128,-0.2722430381848369,51.68977095009112,Flat,3,E13 3EL
2020-03-08,582628,Hackney,E01049350,0.292858243678622,51.50454772105681,SemiDetached,4,SE2 6XX
2015-01-17,380355,Bromley,E01089166,-0.34932293585676744,51.587950835209824,Flat,4,SW20 7PE
2020-05-18,598970,Redbridge,E01011608,-0.049526509492418824,51.296214315107875,NotDetached,2,SW3 7BO
2017-12-04,779377,Sutton,E01083087,-0.3632248839935191,51.69101973562618,Flat,1,NW2 5NZ
2023-05-31,448080,Newham,E01071900,0.1598218252998559,51.49913370001085,Detached,2,W13 5IW
2021-09-02,625463,Kingston upon Thames,E01013245,0.29678293123315735,51.68724790751205,Flat,4,E10 5LH
2017-12-01,748670,Lambeth,E01023230,0.12853400640802937,51.666955909525925,SemiDetached,3,W15 4HN
2023-05-24,744841,Hounslow,E01028993,0.2058568488069935,51.681668562124266,SemiDetached,3,NW10 1RQ
2018-06-12,529356,Barnet,E01052107,-0.32065441261864563,51.623236782994205,Flat,2,N5 8TW
2020-12-05,846358,Barking and Dagenham,E01021251,-0.26741462976653885,51.515325687611245,Flat,1,W3 1SN
2014-02-21,565504,Waltham Forest,E01038747,0.2663551869690165,51.60670602494447,NotDetached,3,SW1 5WI
2022-06-02,495210,Westminster,E01015058,-0.28603267261627463,51.674686573127886,Detached,4,N11 9PG
2020-12-04,818668,Lewisham,E01085230,-0.5035305363838766,51.293200230215234,SemiDetached,4,SW10 4FI
2021-11-25,615315,Westminster,E01012133,0.25556974464911253,51.337859436243455,SemiDetached,4,E6 8IQ
2019-01-25,340455,Newham,E01014898,-0.47265783370573944,51.64873737589912,SemiDetached,1,SE14 2RW
2019-03-12,451900,Hillingdon,E01069473,-0.49908505317929835,51.48468779660822,Detached,5,NW20 8EY
2021-04-30,464704,Merton,E01087923,-0.3396198453610093,51.55672668239397,NotDetached,5,NW16 9IB
2021-06-23,647576,Bexley,E01062153,-0.14686554911658334,51.65208652061469,Flat,4,SE18 7NR
2016-12-28,423531,Islington,E01056377,-0.25402689344402263,51.41193735717299,NotDetached,1,SW8 4DF
2023-03-21,436134,Hillingdon,E01068054,-0.3622260693538367,51.47131548982869,NotDetached,1,N11 1FT
2016-01-31,458292,Merton,E01075068,0.3317686737582394,51.31370437726015,NotDetached,4,N15 8QG
2023-02-23,561587,Havering,E01032106,-0.1683672104360081,51.54873161692178,SemiDetached,4,SW2 6EM
2018-12-12,834739,Haringey,E01038818,-0.2640411763008518,51.533385500936106,Flat,2,SW9 6EB
2017-03-27,802345,Barnet,E01095413,-0.10361717996279468,51.688313381120345,Flat,5,SE4 5IM
2020-01-12,775688,Richmond upon Thames,E01086330,-0.2584683475898113,51.49734505657176,NotDetached,3,W15 5GS
2021-02-25,612225,Harrow,E01012828,-0.39199131884102667,51.292183339287654,SemiDetached,2,W3 2EX
2017-12-03,520580,Kingston upon Thames,E01073379,-0.5043585803660073,51.54729444304221,NotDetached,2,NW10 4WY
2016-04-14,423363,Barking and Dagenham,E01071374,-0.503872973951121,51.4282978026314,SemiDetached,1,SW7 8GA
2023-05-11,897200,Richmond upon Thames,E01090078,-0.033590195312785454,51.47108491442386,Detached,4,W20 7HO
2019-04-24,637331,Hounslow,E01074487,0.29285962833397583,51.665307367890286,Flat,1,N15 8LJ
2020-02-22,501865,Lambeth,E01033760,0.21291303975155218,51.53753879992639,SemiDetached,4,NW20 3UX
2020-02-06,589156,Kensington and Chelsea,E01061925,-0.3539165017809792,51.58729703500316,NotDetached,3,W10 5MY
2017-12-23,448700,Harrow,E01070969,0.025250534229071087,51.370748730285364,SemiDetached,3,N7 1TB
2020-03-27,641285,Greenwich,E01061434,-0.12014542266750444,51.61402548387437,SemiDetached,1,W15 6NC
2019-12-07,526059,Haringey,E01082145,0.1893373747737892,51.38202494003648,NotDetached,1,N2 3DV
2021-03-14,826180,Newham,E01016860,-0.4212482736925312,51.56568036730389,SemiDetached,2,SW5 4VO
2021-12-11,494624,Barking and Dagenham,E01039995,-0.21083392790253858,51.39766048911741,Flat,1,SE4 1GJ
2021-09-07,363424,Sutton,E01014785,-0.4933272336306792,51.546524291466106,Detached,2,N12 7IR
2018-02-05,359948,Kensington and Chelsea,E01043956,0.16365244279651958,51.46033821839401,Flat,2,E10 6TL
2022-07-27,790576,Kingston upon Thames,E01089893,-0.3931616884207694,51.65950026920264,NotDetached,5,SW10 4AY
2017-07-02,488136,Camden,E01082299,-0.3431979679584475,51.33207261106492,Flat,5,E8 6UW
2015-05-28,467710,Brent,E01050020,-0.3689931158407161,51.56560288861407,Flat,1,W18 4EM
2015-08-30,524448,Ealing,E01074943,-0.36520004587090354,51.36703555556106,NotDetached,5,N1 9KF
2021-02-03,686835,Merton,E01058362,0.016623669313945988,51.34089269547805,Flat,1,W3 3YH
2022-05-17,746113,Wandsworth,E01073718,0.33387244858370557,51.54920480939487,NotDetached,5,E15 5FL
2016-03-15,820964,Bromley,E01094135,-0.2581199286895712,51.351667232415615,NotDetached,2,E13 1RJ
2020-11-18,381550,Hounslow,E01018168,0.28077429463625525,51.668523296295135,SemiDetached,2,W10 1YM
2019-06-21,510650,Bromley,E01048122,0.19630345553309436,51.690746902118676,Flat,4,E1 9YG
2023-12-09,381644,Newham,E01040978,-0.027483013133378753,51.67143046239497,Flat,1,SW13 3QK
2014-12-14,529309,Harrow,E01034772,-0.488235904114148,51.36763711520758,SemiDetached,1,SW7 7US
2015-08-16,884790,Lewisham,E01071622,-0.5024858879052599,51.61805332456159,NotDetached,3,E12 6SM
2018-03-08,942350,Wandsworth,E01042383,-0.28225279575192475,51.56011184527085,NotDetached,3,W17 7AV
2015-02-05,878484,Newham,E01034780,-0.42547061936000186,51.37691389781647,Flat,3,W11 9ZS
2018-08-27,524192,Barking and Dagenham,E01039864,-0.09042443135646916,51.33462539348547,SemiDetached,4,E7 6HU
2018-02-19,481066,Westminster,E01057128,-0.17937005016604762,51.423755622022504,Flat,2,NW1 2QD
2023-08-09,420196,Kingston upon Thames,E01036471,-0.26668985345471186,51.32282991599131,NotDetached,4,SW15 9IJ
2017-03-25,345130,Hillingdon,E01071327,-0.4017233788004523,51.436372507792385,SemiDetached,2,E16 7ED
2015-02-08,673536,Bromley,E01045915,0.2206823656356396,51.294223772316414,Detached,4,SW5 1QY
2015-09-09,772609,Bexley,E01075774,-0.12370024153277259,51.38233703190602,SemiDetached,2,W17 8RH
2016-05-25,590560,Barking and Dagenham,E01046946,0.26065220666437405,51.48994732112539,NotDetached,1,E17 6IG
2019-05-11,597128,Hounslow,E01075901,-0.21675730552586908,51.54502657906409,Detached,4,E18 8XR
2022-07-07,332700,Havering,E01047381,0.18217626144817456,51.451284315498285,Flat,3,N16 7SY
2018-02-22,727978,Kingston upon Thames,E01079062,-0.31615026315501876,51.31592527351363,NotDetached,5,SW10 9II
2016-02-12,478920,Barnet,E01073671,-0.44989456334169603,51.34030866875083,Detached,1,E2 2LF
2014-01-18,885200,Sutton,E01099536,-0.07389168341928082,51.422775384486364,NotDetached,2,SW8 3GZ
2021-09-30,793028,Bromley,E01091558,-0.42213991783341304,51.46030436236788,Detached,4,SE10 6CZ
2020-05-26,730784,Kensington and Chelsea,E01083072,-0.10284868350819254,51.594561274228276,Detached,1,SE18 6PB
2017-11-24,325986,Richmond upon Thames,E01080833,-0.10104378937585651,51.416578186172956,NotDetached,3,SE3 7HZ
2016-05-05,494960,Enfield,E01012223,0.2169651419176868,51.676040633133745,NotDetached,2,SE17 7CV
2023-02-07,455228,Wandsworth,E01015315,-0.3916354072848839,51.49814921108394,Detached,1,N9 8RC
2016-09-18,487258,Wandsworth,E01077006,0.05754866689712235,51.66944564983048,Flat,1,SE17 7LB
2015-07-16,799608,Croydon,E01063420,0.04591496532417083,51.50339655596911,Flat,5,N1 3VU
2023-04-13,534640,Wandsworth,E01026861,-0.26487630998948203,51.47043815005513,Detached,2,SE12 5WC
2017-07-25,803615,Croydon,E01075059,0.13768716808229087,51.375000218933195,NotDetached,3,NW12 7SE
2015-03-09,528628,Southwark,E01074113,-0.06636365360865393,51.524809795760866,SemiDetached,4,NW8 3SF
2018-06-22,531017,Greenwich,E01045333,-0.23424078881235438,51.65205614820295,Flat,2,SE5 8RT
2020-12-05,801373,Barnet,E01064919,-0.3301466606872985,51.50551667461308,Flat,4,E10 1MG
2017-11-07,388408,Merton,E01048267,0.22069872055010076,51.308658814962065,Flat,3,SW15 2NO
2018-10-24,327466,Barnet,E01082356,-0.39702074183180824,51.6701512373088,Flat,5,E17 2SW
2018-05-04,530755,Merton,E01038330,-0.3907741607146723,51.47844419560936,Detached,1,NW12 4BK
2018-03-05,878428,Sutton,E01098395,-0.11494505333723909,51.69157727569852,Flat,1,W5 2CT
2017-08-06,593340,Lambeth,E01039183,0.15460310982955028,51.58728660961547,SemiDetached,1,SW3 1RB
2015-06-15,586136,Merton,E01090332,0.11121225549126434,51.31044637415414,Detached,3,SW9 8WB
2020-01-14,746450,Enfield,E01052197,0.1506927540682481,51.31407980196074,NotDetached,5,NW6 6GP
2015-09-11,461084,Wandsworth,E01075977,-0.12206368694242792,51.57041320938446,Flat,1,SW19 2BQ
2019-10-13,921420,Hounslow,E01040090,-0.48047077324776827,51.62501490333076,NotDetached,3,W13 9WN
2015-11-15,695710,Redbridge,E01015485,-0.280458424962295,51.6654743099927,NotDetached,2,NW11 5KN
2018-11-12,415257,Hammersmith and Fulham,E01039490,-0.14867911432115505,51.33940037531964,NotDetached,2,NW7 1WW
2015-05-07,564818,Hounslow,E01021406,0.28585468946704695,51.4666933268864,SemiDetached,3,NW18 2AE
2015-12-10,496864,Westminster,E01057803,-0.3797568840461534,51.36097043156874,Detached,2,SW11 7GB
2021-12-09,722908,Brent,E01051376,-0.3637628833721275,51.4427592361368,Detached,4,NW18 9VU
2018-04-11,332029,Kingston upon Thames,E01031531,-0.16671551620706565,51.59595103925138,Flat,2,SE12 5ZO
2014-07-30,566700,Waltham Forest,E01044140,-0.174461199199126,51.682631930433445,Detached,4,SW1 5MW
2021-06-18,843980,Barking and Dagenham,E01066456,0.1712731859276383,51.43683285576298,SemiDetached,5,N16 4EW
2018-06-05,449280,Barking and Dagenham,E01072977,0.011604343841954412,51.62034060274991,SemiDetached,4,SE3 9JP
2018-02-09,614280,Hammersmith and Fulham,E01095588,-0.28082850565574236,51.68551586144661,Detached,5,N1 5KE
2020-10-29,556896,Tower Hamlets,E01058728,0.11679122039889223,51.5921298416103,Detached,4,E8 5ZL
2018-10-31,343930,Southwark,E01062135,-0.07670956892651454,51.66079774551524,Flat,5,NW6 4CB
2016-08-22,436276,Waltham Forest,E01026503,0.32889046661723786,51.645562330645504,SemiDetached,1,SW3 7CS
2022-04-25,443399,Wandsworth,E01051856,0.046468456687855375,51.52028773724413,Detached,1,E5 6WU
2015-09-22,796782,Enfield,E01020914,-0.11933489519058993,51.48895133374231,Flat,5,SW7 7AL
2019-08-07,745543,Westminster,E01054748,-0.44477946904441246,51.541674268773804,NotDetached,3,N12 2LO
2022-09-01,748998,Hillingdon,E01024333,0.057142429407865514,51.66431005255686,NotDetached,4,NW3 3EU
2019-03-05,533575,Westminster,E01019399,-0.25175109684342467,51.40860190531308,Detached,1,E20 1BC
2018-07-14,536594,Kingston upon Thames,E01057176,-0.3308846913978071,51.30294745976738,Detached,3,SW3 7CJ
2021-10-15,824872,Islington,E01070387,0.06381547268377341,51.641796097948834,SemiDetached,2,SW1 8XK
2021-09-06,763548,Hammersmith and Fulham,E01026741,-0.2552781318488625,51.60164603144547,Flat,1,W7 6AY
2016-11-02,407811,Hillingdon,E01085701,0.03083194845220516,51.503107354269744,NotDetached,2,N11 6WO
2022-01-25,819225,Hounslow,E01047945,-0.336881007864422,51.44172147984457,Flat,3,SE19 9WC
2014-03-29,769114,Harrow,E01048357,-0.23268704246532912,51.58195814364279,Detached,4,N13 1DV
2014-12-25,723320,Barnet,E01054520,0.3315520441967982,51.4610767705325,Flat,5,NW1 3NY
2021-06-14,421124,Ealing,E01051587,0.3256657374279791,51.321437339417734,SemiDetached,2,SE2 4ZS
2019-08-06,443056,Newham,E01062390,-0.18327091503370924,51.37622053957948,NotDetached,2,NW4 7NH
2021-11-20,879640,Tower Hamlets,E01040978,-0.3560201599854325,51.36167793069044,Flat,3,NW2 9AD
2014-03-20,396030,Havering,E01040485,-0.5093392506210079,51.672715307557546,NotDetached,1,W18 6EV
2016-03-06,785848,Waltham Forest,E01057207,-0.08500137993403323,51.355887170030506,NotDetached,5,NW12 5KT
2020-02-02,353960,Greenwich,E01027474,-0.49516542461941765,51.5656987611576,SemiDetached,3,W12 2YJ
2018-09-22,714350,Richmond upon Thames,E01052132,0.19150281187387597,51.49479351077864,SemiDetached,2,W19 3KI
2014-03-18,648690,Camden,E01015200,-0.07389120393499482,51.56240508276578,Detached,4,SE11 3BZ
2022-05-28,598885,Croydon,E01095693,-0.43180153328457055,51.312729643137175,Flat,4,NW12 6BN
2018-09-14,805368,Havering,E01035173,0.20942969087545293,51.69013786245225,SemiDetached,2,N17 9NN
2023-05-26,765160,Ealing,E01065706,-0.07449726255412864,51.662670052823664,NotDetached,5,NW18 1PX
2016-11-19,442020,Waltham Forest,E01077182,-0.3455712537841559,51.43553588103094,Flat,5,SW8 5ES
2019-12-19,517345,Bexley,E01081996,0.024460458010586716,51.369467394352,SemiDetached,3,SE2 8PP
2014-07-21,420587,Bromley,E01046320,0.17332901443810877,51.570363858384844,Detached,1,SE19 7QF
2022-03-09,631975,Richmond upon Thames,E01064465,0.14577515899483418,51.354663072988885,Flat,2,W12 6SN
2023-06-18,532022,Camden,E01038980,-0.4177751502029382,51.56544193102097,NotDetached,5,E19 2PR
2014-01-04,432433,Redbridge,E01028618,-0.2425500032338565,51.37688369672364,SemiDetached,1,SW3 6MY
2017-07-24,483372,Hackney,E01099401,0.009138870035898194,51.5255789381676,Detached,2,NW11 1KL
2023-10-17,668305,Harrow,E01071845,0.09482456049660493,51.59854799746339,NotDetached,2,N17 2JH
2023-09-03,537701,Richmond upon Thames,E01079693,-0.4985367451367817,51.36099945587784,SemiDetached,4,E19 3GZ
2021-09-21,608498,Waltham Forest,E01059918,-0.3245432301103018,51.644208841778934,Flat,4,N3 6ID
2023-09-05,623100,Enfield,E01052423,0.0351387192460938,51.61849145449379,NotDetached,4,W2 6FX
2017-11-11,534088,Harrow,E01086129,-0.4752683862246586,51.36887395149037,NotDetached,2,SW15 4WX
2020-09-22,339442,Bexley,E01073299,-0.4296074609676961,51.64487090133861,NotDetached,1,NW14 4GD
2022-05-09,527170,Redbridge,E01057537,0.1831317597153035,51.318301745893166,Flat,1,E17 6EY
2015-08-02,386828,Newham,E01045421,0.13456989109004058,51.58248361833033,Detached,2,E19 4RZ
2023-04-22,495220,Merton,E01024092,-0.22665319222630564,51.44651364626473,Flat,2,E5 7GL
2018-09-26,636095,Ealing,E01067964,-0.21062045048233863,51.49327265870824,NotDetached,4,SE20 5OX
2016-12-11,513570,Richmond upon Thames,E01053048,0.3086047448913447,51.33596358364099,NotDetached,1,N17 2ET
2017-03-23,657328,Waltham Forest,E01036230,-0.13701896392813118,51.484952259020524,Detached,3,N13 5WZ
2020-01-31,757878,Redbridge,E01081311,0.10983004413454744,51.536317101969814,NotDetached,2,N10 1WL
2020-12-29,678220,Barnet,E01064721,-0.236439445259436,51.4437544311038,Flat,3,SW14 3XH
2018-02-25,591305,Croydon,E01069212,-0.45653627381126,51.59524008663245,Detached,3,E9 2ZS
2023-12-24,596142,Waltham Forest,E01019826,-0.14690146666357712,51.29159201094679,Flat,1,N9 2SN
2020-03-26,695440,Wandsworth,E01084832,-0.04788346496774831,51.578058595004464,Detached,3,E6 1IC
2021-07-31,321483,Barnet,E01063989,-0.09695329442614287,51.55332714582322,NotDetached,1,E17 2GE
2020-07-12,369550,Camden,E01056932,-0.31400014198229054,51.61068827604051,SemiDetached,3,N17 7OD
2019-01-29,784328,Camden,E01042212,0.0799425425828999,51.33910538471341,NotDetached,3,SE18 4ZF
2023-05-25,430314,Bexley,E01014465,-0.41879065016367184,51.348408029532095,Flat,2,E5 8JR
2023-07-20,899075,Camden,E01013911,-0.12621751246328622,51.62731092297084,Detached,2,SW18 9IZ
2021-02-05,530285,Newham,E01055906,-0.46622146820162913,51.61498340648553,Detached,1,W15 6GV
2023-11-01,560056,Westminster,E01092563,0.026179289489234647,51.480039746170974,Flat,2,NW5 3HI
2019-08-22,491420,Tower Hamlets,E01022804,-0.44651745747273813,51.51525042203649,Detached,5,E16 7IP
2019-12-09,439596,Merton,E01099388,-0.3415686590375644,51.671772013726624,Detached,2,SW12 1NW
2015-08-12,434449,Westminster,E01074704,-0.22909902866263937,51.51363896776314,NotDetached,3,SE1 8VH
2021-01-23,450880,Wandsworth,E01036210,-0.11246953896166334,51.6911834813668,Detached,3,NW7 5ZG
2014-05-07,728934,Barnet,E01065820,-0.02618135609058203,51.68781385142041,Flat,5,NW6 1OM
2018-06-23,477046,Camden,E01012793,-0.3787100976349638,51.39850541255967,Detached,5,E18 2LD
2018-01-09,792604,Richmond upon Thames,E01092677,-0.44310073564090896,51.39865713520344,Detached,3,SW4 9IK
2014-02-22,865340,Barking and Dagenham,E01013245,0.15124986099045412,51.54495379481625,NotDetached,5,N10 5KP
2021-03-28,627920,Ealing,E01035545,-0.2740395624511299,51.52788905113248,SemiDetached,5,NW5 8DQ
2016-10-23,575740,Merton,E01045405,-0.018545202250022652,51.48668954268114,Flat,4,NW12 7WG
2022-01-18,520551,Croydon,E01046043,0.08176076481154493,51.291877262878856,Flat,3,NW15 6CX
2020-10-03,673312,Sutton,E01059274,-0.1263924883339403,51.50442606499539,Flat,4,SW3 6CU
2014-10-25,543928,Kensington and Chelsea,E01023558,-0.035991492063212616,51.40238712870763,NotDetached,5,NW9 1WB
2014-08-22,428814,Hackney,E01097203,-0.4701157120522201,51.44203761279228,Detached,2,SE3 3ID
2017-12-03,808335,Lambeth,E01092515,0.10263951218285194,51.39321175598414,NotDetached,2,E19 4MX
2022-01-07,426255,Harrow,E01032096,0.2360257331929223,51.410626486006926,Detached,2,N11 4ZG
2015-04-07,749788,Kensington and Chelsea,E01035100,0.2198660230533266,51.57276916823355,NotDetached,5,W3 8ED
2020-01-08,440177,Ealing,E01010109,-0.2955433391152004,51.38860061738409,Flat,3,SE20 7FP
2023-03-01,579878,Richmond upon Thames,E01023555,-0.08541838761729031,51.28932526663273,Flat,2,E13 4UC
2021-11-10,796795,Enfield,E01041049,0.333346267876686,51.654061831572164,NotDetached,4,E10 1QI
2018-07-28,599056,Lambeth,E01065644,0.05299016816446589,51.29912065393963,NotDetached,2,SW11 6LZ
2018-09-20,545761,Brent,E01039208,-0.2025545357213676,51.49462208329506,Detached,3,NW14 4ED
2015-06-20,746149,Newham,E01016929,0.1725550548719329,51.61760825627212,NotDetached,1,SE14 9SG
2019-04-08,817970,Greenwich,E01022010,-0.17643044370724398,51.29410471419934,Detached,3,E9 9LQ
2014-01-31,609899,Ealing,E01026170,-0.3465415521296187,51.60265725423781,Flat,3,E5 1MK
2014-01-29,761942,Sutton,E01058748,-0.09233541952308544,51.40627838322272,Flat,4,N9 9SU
2019-06-07,608425,Barking and Dagenham,E01045481,-0.4996328368769267,51.68785585048009,NotDetached,2,N18 8BN
2022-09-24,366710,Redbridge,E01065170,0.09019814888876676,51.39169785948907,Detached,5,W16 7LL
2017-09-11,631820,Hounslow,E01070117,0.24204260687949342,51.641865553553494,SemiDetached,1,SE13 9KL
2021-02-05,625500,Wandsworth,E01015274,-0.3334156930421188,51.56374796909467,SemiDetached,4,SW13 1ER
2015-11-24,409659,Enfield,E01012234,0.17938524459547578,51.66079109646532,SemiDetached,5,NW9 8KN
2017-07-12,410464,Barnet,E01095734,-0.28324777747529484,51.39786980772054,NotDetached,2,SE19 5MY
2016-11-07,505594,Brent,E01040368,-0.45976663209332563,51.59076160354034,Detached,1,W19 1DS
2015-02-14,522865,Harrow,E01045516,0.16250638643345916,51.68685456722364,Detached,2,E20 5RZ
2016-04-09,452348,Waltham Forest,E01053343,-0.300580382333074,51.54519666242972,Flat,2,E7 7WF
2019-05-31,421592,Harrow,E01017211,-0.27596014643266,51.54480225495639,Flat,3,SW4 4BI
2021-11-28,335126,Richmond upon Thames,E01042971,-0.3572766282734162,51.3311822006119,NotDetached,5,SW11 3SD
2015-04-04,757656,Greenwich,E01058917,0.24229935273245728,51.612335570677075,SemiDetached,1,NW17 5GV
2022-04-17,730411,Wandsworth,E01074546,-0.17443158728779623,51.429780068409,Detached,1,SW10 4LL
2018-07-16,327165,Southwark,E01025173,-0.03596402008007821,51.48207724763522,SemiDetached,1,SE14 2PY
2020-02-18,655116,Greenwich,E01086894,0.09054862180640999,51.44699644918637,SemiDetached,5,NW9 1PW
2015-01-09,593946,Haringey,E01022317,-0.0012276959161291456,51.37350987852892,Flat,4,NW4 7WZ
2021-03-25,606555,Redbridge,E01057679,0.05758671138496996,51.427241129947596,NotDetached,3,N13 1GE
2016-11-08,580676,Merton,E01076216,0.14839897255553036,51.40609711512998,SemiDetached,3,W9 1WU
2015-10-03,566018,Barking and Dagenham,E01067001,0.07858044445039147,51.466214949872644,SemiDetached,5,N1 1FY
