Ward name,Affluence_Score,Green_Space_Score,Health_Score,Housing_Affordability_Score,Transport_Score,Employment_Score,Safety_Score,Education_Score
Hounslow - Hounslow South,1.630619960975118,7.826232128944786,7.031484257871065,9.39278564607372,1.7194570135746603,2.7608008429926234,9.891026503430647,5.195148842337373
Hounslow - Hounslow West,0.7479038642521345,7.188928124546795,1.8440779610194928,9.708424601117851,1.4479638009049771,2.31822971548999,9.652899233149467,5.087100330760754
Hounslow - Isleworth,1.0653288793986533,7.973045440288162,4.497751124437778,9.615293889780377,2.2171945701357463,2.434141201264489,9.70716175613256,4.127894156560088
Hounslow - Osterley and Spring Grove,1.8725041111979062,9.329474972934142,6.566716641679163,9.481458918766652,1.5384615384615379,3.0979978925184404,9.786537512892956,6.981256890848955
Hounslow - Syon,1.31178163595548,8.405694454281464,2.7286356821589237,9.422909575491937,2.624434389140271,2.718651211801897,9.55827615588143,4.02646085997795
Hounslow - Turnham Green,2.4123665709487034,7.8133484429964355,6.776611694152922,8.614340725287484,3.257918552036199,3.3192834562697584,9.576214180008073,5.521499448732085
Islington,3.2722944154539406,5.134452392756805,3.9430284857571247,8.927014867466493,5.927601809954751,2.1917808219178085,9.22911341315754,3.819184123484013
Islington - Barnsbury,2.179258089007845,4.659678447482117,3.073463268365817,8.370951350258254,5.97285067873303,2.1917808219178085,9.597291358356877,2.9415656008820292
Islington - Bunhill,1.5459418833833103,5.160691941625436,3.898050974512743,8.596404569274368,5.520361990950225,1.812434141201265,9.457374770169066,2.352811466372656
Islington - Caledonian,1.1779883013001353,5.575566865318264,3.958020989505248,9.174992128097228,5.113122171945701,1.6016859852476297,9.5560339028656,4.105843439911797
Islington - Canonbury,1.698962805847378,4.829459795817186,4.347826086956523,8.866916391435609,6.018099547511312,2.2550052687038997,9.750213014036506,3.2260198456449833
Islington - Clerkenwell,2.0014768540379575,5.4999510959564795,4.842578710644676,8.31836319246144,5.927601809954751,2.1812434141201273,9.571281223373246,2.1742006615215006
Islington - Finsbury Park,0.9347675324376525,4.452864933777181,1.649175412293852,9.287701605170845,5.701357466063347,1.896733403582719,9.411632808646129,2.7431091510474093
Islington - Highbury East,2.4914352326099887,6.008114698531867,6.326836581709143,8.513699395146917,6.968325791855205,2.8345626975763976,9.766805686353647,6.103638368246971
Islington - Highbury West,2.0508221848017696,5.190371637003835,5.30734632683658,9.017159726107076,6.199095022624434,2.8345626975763976,9.753352168258667,5.605292171995595
Islington - Hillrise,1.5351831989228168,4.936171791473159,4.5127436281859055,9.174993931511379,4.524886877828054,1.8756585879873553,9.768151038163147,4.438809261300995
Islington - Holloway,1.1330472385130228,4.724906323461462,1.7991004497751153,9.30273937407342,5.656108597285067,1.7175974710221287,9.717027669402217,2.833517089305401
Islington - Junction,1.5763335236006315,5.787203329522191,5.142428785607195,9.161462313994361,5.97285067873303,2.2550052687038997,9.411632808646129,5.33847850055127
Islington - Mildmay,1.5575879949734375,4.4276709196321065,3.4032983508245858,8.942058046611523,7.737556561085971,2.1917808219178085,9.717924570608547,3.459757442116869
Islington - St. George's,1.7291791518168698,4.616541708403739,4.242878560719639,9.030263032763106,6.199095022624434,2.1074815595363545,9.627785999372168,4.555678059536937
Islington - St. Mary's,2.3124050261243205,5.481300105565281,4.092953523238379,8.566330233745317,6.063348416289593,2.7818756585879885,9.477106596708374,4.760749724366042
Islington - St. Peter's,2.058907631982873,4.743793402338625,3.043478260869567,8.513727348066265,5.7918552036199085,2.4446786090621715,9.634064307816494,2.2359426681367145
Islington - Tollington,1.4251970143007235,4.281026242921561,3.598200899550225,9.122384132744747,5.339366515837104,2.1812434141201273,9.726445132068703,3.2392502756339585
Kensington and Chelsea,10.0,5.797321407492099,5.2323838080959515,6.9281779493666225,3.846153846153846,2.1917808219178085,9.403560697789139,4.610804851157664
Kensington and Chelsea - Abingdon,3.245244321835856,4.327704309289408,,6.627563538187955,4.072398190045249,2.0126448893572197,9.823310462352572,4.379272326350608
Kensington and Chelsea - Brompton,4.2994748841688475,7.10059730386949,,4.658845139263849,3.39366515837104,2.644889357218126,9.545271088389613,5.309812568908492
Kensington and Chelsea - Campden,4.4302553489396335,7.0239022728575815,6.311844077961019,6.311958848012703,4.343891402714933,2.6238145416227603,9.77891385263913,4.310915104740905
Kensington and Chelsea - Colville,2.0240350325554286,3.078560130051029,4.662668665667167,7.709719632820068,4.93212669683258,2.3814541622760816,9.555585452262434,3.8632855567805975
Kensington and Chelsea - Courtfield,4.025029827411856,4.066050812987566,,6.537391928904124,3.8009049773755663,1.8440463645943104,9.92914480469976,4.94156560088203
Kensington and Chelsea - Cremorne,2.064319841884588,5.572261626514761,5.38230884557721,7.364059843533383,3.122171945701358,1.6543730242360386,9.610744876451857,3.539140022050715
Kensington and Chelsea - Earl's Court,2.083821326955544,3.929996391218858,5.157421289355324,8.165765500615143,3.891402714932127,2.233930453108536,9.61747163549935,5.83020948180816
Kensington and Chelsea - Golborne,0.5479479069319017,6.6327036516143405,4.287856071964017,8.915670490746262,3.710407239819004,1.275026343519494,9.417462666487285,5.389195148842338
Kensington and Chelsea - Hans Town,3.6180951869677487,5.171754373539202,,5.748420179146352,3.39366515837104,2.360379346680716,9.840800035876049,3.7353914002205073
Kensington and Chelsea - Holland,3.254447269846869,6.802754815361941,8.515742128935528,6.387115832208904,3.755656108597285,1.9915700737618558,9.924211848064935,4.582138919514884
Kensington and Chelsea - Norland,3.10647701289837,5.916883362169855,4.917541229385305,6.483377871651496,4.072398190045249,2.1285563751317187,9.69370823803758,3.936052921719957
Kensington and Chelsea - Notting Barns,1.2712886647070225,4.722343077042418,3.6581709145427292,8.187656243293555,4.253393665158372,1.5384615384615383,9.694605139243912,4.187431091510475
Kensington and Chelsea - Pembridge,3.356895801812323,4.942444999814502,,7.131026574269343,4.343891402714933,2.8977871443624874,9.669491905466614,8.04851157662624
Kensington and Chelsea - Queen's Gate,4.224700931579369,4.580622531610562,,5.274986693809252,3.5746606334841626,2.1180189673340357,9.902237768509798,4.306504961411248
Kensington and Chelsea - Redcliffe,3.230421002003832,5.656174219811872,5.157421289355321,7.5292736196457675,4.072398190045249,2.813487881981034,9.93273240952509,3.70672546857773
Kensington and Chelsea - Royal Hospital,3.8931537735921404,7.366331758285863,2.2938530734632683,4.523592985296043,3.257918552036199,2.7291886195995785,9.70043499708507,7.248070562293275
Kensington and Chelsea - St. Charles,1.2062873664340001,5.557725321164657,2.7886056971514215,8.58892460851185,3.800904977375565,1.6754478398314019,9.328669447060406,4.286659316427785
Kensington and Chelsea - Stanley,3.2785502289233315,6.131588976691321,5.907046476761621,7.2136842584908045,3.34841628959276,2.887249736564806,9.464101529216556,2.992282249173097
Kingston upon Thames,3.4920367109978514,8.537398102523111,6.431784107946028,9.362748881672827,2.171945701357466,2.697576396206535,9.60715727162653,5.885336273428887
Kingston upon Thames - Alexandra,1.7923508163781792,8.853014681331135,5.75712143928036,9.302689479615227,1.7647058823529407,2.8977871443624874,9.856944257590026,6.778390297684675
Kingston upon Thames - Berrylands,1.8925314790123482,7.853854481802637,8.15592203898051,9.434526568318077,2.352941176470588,2.85563751317176,9.819274406924077,5.916207276736497
Kingston upon Thames - Beverley,1.7149474500712678,8.202860717911358,6.851574212893551,9.212463467337825,2.262443438914027,2.5605900948366704,9.756042871877662,7.181918412348401
Kingston upon Thames - Canbury,2.250843877464938,6.393849557671358,7.781109445277361,9.168883964365978,3.619909502262443,2.8977871443624874,9.943495224001076,7.958103638368248
Kingston upon Thames - Chessington North and Hook,1.335994153936835,8.451765435971115,4.3328335832083935,9.588184667685475,1.2217194570135745,3.024236037934669,9.803130185210097,3.219404630650497
Kingston upon Thames - Chessington South,1.4545916684835185,9.592983450197135,4.092953523238378,9.5731468987829,1.131221719457013,3.2982086406743942,9.79281582133728,3.453142227122383
Kingston upon Thames - Coombe Hill,2.2569682202484573,9.229036185619513,5.172413793103447,9.077207706541717,1.583710407239819,1.8440463645943104,9.495941522041347,4.383682469680267
Kingston upon Thames - Coombe Vale,2.112492892366045,7.926974458598512,7.9310344827586166,9.077193579797528,1.9909502262443435,2.6027397260273983,9.938113816763082,8.143329658213895
Kingston upon Thames - Grove,1.7909594182860382,7.9800269140874,5.682158920539732,9.317667735850803,3.0316742081447963,2.2550052687038984,9.178438494999776,4.063947078280047
Kingston upon Thames - Norbiton,1.0497715149038458,7.318743064900724,4.1529235382308824,9.492803295486883,3.0769230769230766,2.1812434141201273,9.78608906228979,3.9162072767364933
Kingston upon Thames - Old Malden,1.8325808462548931,8.230246982283246,7.121439280359815,9.330504738350456,1.2669683257918551,2.7608008429926247,9.911655231176287,6.712238147739803
Kingston upon Thames - St. James,1.842211073994989,8.630315785213442,6.4917541229385325,9.186705603580473,1.5384615384615379,2.5500526870389892,9.738553298354185,6.103638368246971
Kingston upon Thames - St. Mark's,2.1772202933768354,7.41338082084594,8.680659670164912,9.331624658538558,2.5791855203619907,2.307692307692309,9.866361720256513,5.5964718853362765
Kingston upon Thames - Surbiton Hill,1.9841117676124156,7.890515650980273,7.796101949025486,9.327358982932127,2.171945701357466,3.2139093782929407,9.771738642988474,5.2017640573318635
Kingston upon Thames - Tolworth and Hook Rise,1.4024306738639558,8.706268823840889,6.881559220389802,9.506432597937112,1.357466063348416,3.0558482613277143,9.754697520068165,5.373759647188533
Kingston upon Thames - Tudor,2.5741960293661688,7.973079167214729,8.605697151424287,8.866797065532584,3.2126696832579187,3.0769230769230784,9.982958877079689,8.39911797133407
Lambeth,2.5781949293947637,6.153882475151688,3.418290854572713,9.257619755416163,4.9321266968325785,2.687038988408852,9.239876227633527,3.722160970231532
Lambeth - Bishop's,1.673019257168713,7.658474396203698,4.077961019490255,8.746672550605904,5.339366515837104,2.4446786090621715,8.5676487734876,2.9173098125689108
Lambeth - Brixton Hill,1.5307898868366074,5.02258017733618,3.973013493253375,9.257611038914431,5.7918552036199085,2.9083245521601686,9.72554823086237,3.2414553472987877
Lambeth - Clapham Common,2.678945298334376,6.603057683162507,4.557721139430282,8.656447440035576,4.841628959276018,3.487881981032666,9.777568500829634,3.576626240352811
Lambeth - Clapham Town,2.178381617768701,5.635769429239222,2.3238380809595185,8.686522376702676,5.203619909502262,3.424657534246576,9.611193327055025,4.149944873208379
Lambeth - Coldharbour,0.7806729327056336,5.201872518962965,3.5832083958020973,9.212606538193848,5.067873303167421,1.822971548998948,9.354231131440873,2.5402425578831327
Lambeth - Ferndale,1.5772099948397755,4.113706960225835,0.8545727136431782,9.02476081618677,5.5656108597285066,3.097997892518442,9.641687968070316,3.625137816979052
Lambeth - Gipsy Hill,1.2683305742749114,7.130917810852651,2.2038980509745096,9.46802258163064,3.484162895927602,2.307692307692309,9.747970761020675,3.993384785005514
Lambeth - Herne Hill,1.8216030439846131,7.447006566632604,4.97751124437781,9.220038708481347,6.69683257918552,2.9926238145416226,9.696847392259743,4.86218302094818
Lambeth - Knight's Hill,1.301822731500705,6.674221498217532,3.5682158920539724,9.452976096226331,3.0769230769230766,2.2233930453108535,9.727790483878202,3.8588754134509378
Lambeth - Larkhall,1.3338248876199532,4.580318989271465,1.2143928035982012,9.227581788739169,5.02262443438914,2.718651211801897,9.699986546481904,2.9570011025358314
Lambeth - Oval,1.5465006337982645,5.901571337508726,2.9535232383808103,8.416040611443961,6.289592760180996,2.8767123287671237,9.547064890802279,3.872105843439913
Lambeth - Prince's,1.3713159448743408,5.836377188455948,3.568215892053974,9.032229054757304,5.927601809954751,2.5816649104320346,9.49908067626351,4.167585446527013
Lambeth - St. Leonard's,1.622479734341567,6.445755297656991,4.9325337331334325,9.498011555556516,4.389140271493212,2.9399367755532135,9.725996681465537,5.766262403528114
Lambeth - Stockwell,1.0916777960254223,4.377013075929431,2.7886056971514215,9.343687395229152,5.384615384615383,2.4657534246575357,9.739450199560519,3.087100330760748
Lambeth - Streatham Hill,1.553611006725821,6.222213228375138,3.853073463268364,9.440936202781657,4.841628959276018,2.824025289778715,9.789228216511951,4.826901874310916
Lambeth - Streatham South,1.2766351392658017,7.153346217019282,4.062968515742132,9.392816905252348,2.714932126696832,2.3814541622760816,9.804923987622763,4.028665931642778
Lambeth - Streatham Wells,1.4462871034926283,6.642180917979487,3.9430284857571225,9.480373564016451,3.484162895927602,2.7818756585879885,9.799094129781604,3.4244762954796033
Lambeth - Thornton,1.8414332057702478,5.976175299073522,3.733133433283359,8.983362542631209,4.162895927601809,2.79241306638567,9.859634961209021,4.033076074972437
Lambeth - Thurlow Park,1.8111620803483097,6.957460227521848,5.577211394302848,9.279394478450824,5.02262443438914,2.7608008429926247,9.781156105654961,3.7662624035281174
Lambeth - Tulse Hill,1.1535128419470366,4.640487826265856,2.608695652173914,9.266661172264886,5.339366515837104,2.3919915700737624,9.805820888829095,2.595369349503858
Lambeth - Vassall,1.0673995427011305,5.453070668029235,2.623688155922037,9.332816414723698,5.384615384615383,2.096944151738672,9.642136418673482,3.587651598676956
Lewisham,2.004040532412454,7.307646906060392,3.2683658170914516,9.5732052091738,2.6696832579185514,2.286617492096945,9.456477868962734,3.587651598676956
Lewisham - Bellingham,0.6868905101172168,8.409573050836597,1.8290854572713655,9.723528495205985,1.2217194570135745,1.833508956796629,9.630925153594331,3.2149944873208374
Lewisham - Blackheath,2.1695621259248137,7.916620292142637,4.002998500749623,9.36279997840712,2.986425339366516,2.8029504741833513,9.702677250100901,4.52039691289967
Lewisham - Brockley,1.4265665006118864,6.474524366018098,2.8635682158920557,9.528116849695168,4.11764705882353,2.4973656480505806,9.808960043051258,2.831312017640574
Lewisham - Catford South,1.5365965087959368,7.2808002725135665,3.658170914542731,9.520550024484352,1.7194570135746603,2.3709167544783987,9.787434414099286,4.092613009922822
Lewisham - Crofton Park,1.9177738506996977,7.042418355542516,5.47226386806596,9.152365592444992,3.484162895927601,2.7502634351949435,9.855598905780528,4.207276736493936
Lewisham - Downham,0.6369426053764937,7.968559759054836,3.0134932533733103,9.791147208248766,1.2669683257918551,1.6649104320337205,9.666801201847615,3.7883131201764058
Lewisham - Evelyn,0.5988708859261727,6.741068266672064,2.0839580209895088,9.573283958258415,2.3529411764705883,1.6859852476290837,9.812547647876587,2.4432194046306526
Lewisham - Forest Hill,1.7416469551936946,7.209366642046011,3.9580209895052496,9.498048826115648,2.8959276018099542,2.7291886195995785,9.842145387685546,3.867695700110254
Lewisham - Grove Park,1.2153369319781626,7.944613641192719,3.268365817091454,9.768561850552992,1.4479638009049771,2.2655426765015814,9.70985245975156,3.7662624035281174
Lewisham - Ladywell,1.6684506508346746,6.909567991797612,2.6536731634182913,9.407869702606185,3.6651583710407243,2.3814541622760803,9.882057491367325,4.798235942668139
Lewisham - Lee Green,1.9395432051019388,7.2620481013426685,5.472263868065967,9.310177555741427,2.3529411764705883,2.887249736564805,9.823310462352572,5.936052921719956
Lewisham - Lewisham Central,1.170593075219857,7.008455340490187,2.233883058470764,9.648336344433828,2.8959276018099542,2.360379346680716,9.33629310731423,3.0628445424476296
Lewisham - New Cross,0.7050005970960317,6.898269471397881,0.9295352323838058,9.792648851098946,3.2126696832579187,1.7913593256059013,9.595049105341046,1.6317530319735396
Lewisham - Perry Vale,1.5412308504729109,6.889938920535989,3.8530734632683616,9.452963772896295,2.3981900452488687,2.6343519494204433,9.81344454908292,4.1367144432194065
Lewisham - Rushey Green,1.0518640899873022,7.07880970930762,4.692653673163415,9.708448646639873,2.6696832579185514,1.981032665964173,9.477555047311538,3.353914002205073
Lewisham - Sydenham,1.3138742110389363,6.881169919628735,1.6941529235382313,9.46801687081916,2.126696832579185,2.2550052687038984,9.686981478990088,2.9173098125689108
Lewisham - Telegraph Hill,1.3312721651359458,6.248115507978104,3.8080959520239883,9.437965679105055,4.298642533936651,2.402528977871444,9.832727925019057,3.417861080485114
Lewisham - Whitefoot,0.8522258534912585,7.794697452605236,3.778110944527734,9.77459667544208,1.0407239819004523,1.7808219178082187,9.78384680927396,3.5964718853362747
London,2.9260663642110494,8.259353319910016,4.212893553223389,9.422899656714105,2.5339366515837103,2.31822971548999,0.0,4.531422271223813
Merton,3.5178049654286876,8.201714002408103,4.872563718140924,9.362755794760409,2.0814479638009047,2.834562697576396,9.589219247499889,4.659316427783906
Merton - Abbey,2.2249222405672517,7.469873422844597,6.3868065967016445,9.069700995135952,3.0769230769230766,3.5511064278187576,9.793712722543612,5.519294377067258
Merton - Cannon Hill,1.8942077302572113,8.581546649398481,5.367316341829084,9.152331628145138,1.67420814479638,2.961011591148579,9.89192340463698,6.6240352811466385
Merton - Colliers Wood,1.5029509691032927,6.60211332921865,5.817091454272866,9.467950445064577,2.760180995475113,3.0663856691253963,9.734965693528858,3.6780595369349505
Merton - Cricket Green,0.5325877484659015,8.721479667722319,3.2233883058470743,9.78362095985636,1.4027149321266965,1.9388830347734467,9.53540517511996,3.2105843439911808
Merton - Dundonald,2.7237439345451273,7.338203501529516,8.305847076461765,8.821700290121244,2.9411764705882346,3.793466807165438,9.956500291492892,8.754134509371553
Merton - Figge's Marsh,0.6350362804313552,6.482281559128361,2.248875562218889,9.768563653967144,1.9004524886877827,1.949420442571128,9.683842324767927,2.4454244762954795
Merton - Graveney,1.153797695099759,6.250442665911184,3.208395802098949,9.353708065962156,1.945701357466063,2.507903055848262,9.881160590160993,3.9095920617420066
Merton - Hillside,2.894502443711373,7.433313434446659,,8.82547603821651,2.714932126696832,3.487881981032666,9.809408493654423,6.50055126791621
Merton - Lavender Fields,0.9090211897877952,7.044205882650532,3.3733133433283333,9.678372207127644,1.7647058823529407,2.613277133825079,9.877124534732499,3.631753031973541
Merton - Longthornton,1.019840022087075,7.693887669098379,3.7181409295352315,9.633257397574793,1.2217194570135745,2.31822971548999,9.810753845463923,3.953693495038591
Merton - Lower Morden,1.5013842767633232,8.2907530885433,5.712143928035982,9.558095604274188,1.0859728506787327,3.2139093782929407,9.869949325081842,5.003307607497245
Merton - Merton Park,2.3294085681637156,8.201309279289307,8.455772113943024,8.949442726993034,2.6696832579185514,2.9399367755532153,9.797748777972107,7.742006615214997
Merton - Pollards Hill,0.754948501836755,8.408662423819305,3.08845577211394,9.654337806161111,1.3122171945701355,2.096944151738672,9.804475537019599,3.325248070562293
Merton - Ravensbury,0.7970519889871387,8.123400078921009,2.8935532233883055,9.66335788260904,1.357466063348416,2.2444678609062176,9.67218260908561,3.4266813671444325
Merton - Raynes Park,2.6613391823180694,8.264311178115273,6.94152923538231,9.018594041495598,2.3981900452488687,3.2560590094836668,9.853356652764699,7.126791620727674
Merton - St. Helier,0.8187117844844869,8.040364385714623,3.958020989505245,9.678404067444323,1.583710407239819,2.286617492096945,9.782053006861295,4.478500551267918
Merton - Trinity,2.4456176985837317,6.955065615735636,5.7271364317841025,9.026111873955296,2.5791855203619907,3.5511064278187576,9.753800618861831,4.864388092613011
Merton - Village,4.071011699795453,9.576187440767086,,5.921214907213741,1.945701357466063,2.5605900948366704,9.824207363558905,9.078280044101435
Merton - West Barnes,2.096497292251666,8.330483408038475,5.877061469265361,9.092216921386893,1.9004524886877827,3.0663856691253955,9.842145387685546,6.315325248070564
Merton - Wimbledon Park,2.813494589433481,8.34714450976226,7.811094452773611,8.318260998992853,2.5791855203619907,3.2771338250790323,9.937216915556752,5.803748621830209
Newham,1.006057511851535,7.213683688646504,2.7586206896551713,9.768570567054725,1.5384615384615379,1.3382507903055845,9.434952240010762,3.3605292171995593
Newham - Beckton,0.9880460278871238,9.185056273376976,4.212893553223386,9.818185195484684,1.131221719457013,1.3909378292939936,9.706713305529394,4.372657111356122
Newham - Boleyn,0.7187502396601047,3.943655796478235,2.5337331334332847,9.768559145431764,1.4027149321266965,1.1064278187565861,9.810753845463923,3.986769570011028
Newham - Canning Town North,0.4188217816249995,7.913686049531364,1.4542728635682176,9.771635469405258,1.7647058823529407,1.2750263435194946,9.678012466926768,2.7078280044101435
Newham - Canning Town South,0.8522915888341949,6.611253326318133,1.7841079460269862,9.678419095895585,1.5384615384615379,1.7492096944151752,9.803130185210097,2.701212789415657
Newham - Custom House,0.7405962852957705,7.768963807635102,1.4842578710644718,9.768606034199705,1.2217194570135745,1.591148577449947,9.682496972958427,2.6262403528114673
Newham - East Ham Central,0.8011494920301374,4.571077811392281,3.0884557721139423,9.768528787960214,1.67420814479638,1.0853530031612222,9.618816987308849,3.5964718853362747
Newham - East Ham North,0.7971396361110534,4.732764697351424,2.563718140929539,9.768549527222957,1.3574660633484161,0.8956796628029506,9.768599488766313,3.836824696802645
Newham - East Ham South,0.6969589734768846,7.050546544845009,2.4287856071963985,9.79863197811569,0.85972850678733,1.180189673340359,9.732723440513029,3.576626240352811
Newham - Forest Gate North,1.007394130491229,5.3983993200651605,3.2833583208395787,9.57920997716036,1.7647058823529407,1.7702845100105375,9.834970178034888,3.428886438809262
Newham - Forest Gate South,1.0374242263224032,5.015059072711882,1.424287856071963,9.726781854335352,1.7647058823529407,1.5173867228661753,9.753800618861831,3.4377067254685785
Newham - Green Street East,0.71239582317631,2.2507327174796545,3.3733133433283378,9.738463168932896,1.1312217194570136,0.8008429926238149,9.855598905780528,4.277839029768466
Newham - Green Street West,0.6588105627931384,3.56092263380315,4.722638680659671,9.768522175441658,1.2669683257918551,0.7060063224446783,9.634961209022826,3.6273428886438817
Newham - Little Ilford,0.5097118491242411,7.038775847473348,2.0989505247376297,9.828685874951022,0.7239819004524886,0.5374077976817706,9.683842324767927,3.0121278941565617
Newham - Manor Park,0.7130312648246894,6.018873588106537,2.2638680659670163,9.768625871755372,1.5384615384615379,0.8429926238145419,9.752006816449168,3.872105843439913
Newham - Plaistow North,0.6199171515561198,4.739678717297529,3.778110944527736,9.768606935906782,1.8099547511312217,1.116965226554268,9.747522310417507,3.823594266813672
Newham - Plaistow South,0.7320068671521589,6.025011888741615,2.308845577211396,9.768557041448588,1.8099547511312217,1.4963119072708113,9.580698686039732,3.2326350606394696
Newham - Royal Docks,1.4784974215311733,9.091227963669354,1.6641679160419791,9.607769745371145,1.0859728506787327,2.5816649104320346,9.829140320193732,2.2227122381477393
Newham - Stratford and New Town,1.1776815363664352,8.247515168685224,3.6431784107946017,9.678406471996524,2.714932126696832,2.3498419388830367,9.203551728777075,2.315325248070563
Newham - Wall End,0.7958139733618477,6.416986229295883,3.403298350824588,9.76853479934072,1.0859728506787332,0.9694415173867234,9.83362482622539,2.8886438809261303
Newham - West Ham,0.7918808086761888,5.902347056819753,2.5937031484257873,9.697970810419452,2.081447963800905,1.6122233930453116,9.760078927306157,3.2877618522602
Redbridge,2.2276721690800665,8.312810498517702,4.317841079460268,9.613722815485364,0.85972850678733,1.9915700737618558,9.5546885510561,4.798235942668133
Redbridge - Aldborough,1.3437180567317926,9.451667627884074,4.002998500749623,9.573145696506797,0.497737556561086,2.086406743940992,9.682496972958427,4.996692392502758
Redbridge - Barkingside,1.5978289807406396,7.074897385825921,5.742128935532231,9.411570007876112,0.7692307692307693,2.0653319283456266,9.760975828512489,6.859977949283353
Redbridge - Bridge,1.5644244706387613,8.493114647941477,6.2518740629685094,9.498010954418465,0.6334841628959276,2.687038988408852,9.89640791066864,3.087100330760748
Redbridge - Chadwell,1.2768871247470561,6.693918023332288,2.278860569715141,9.768511655525774,0.4977375565610858,2.1812434141201273,9.808960043051258,3.9338478500551273
Redbridge - Church End,2.2308055537600064,7.345893240786646,6.596701649175408,9.497994122553052,1.0859728506787327,3.361433087460485,9.908516076954124,6.696802646085997
Redbridge - Clayhall,1.7989900860146966,8.190381755081805,4.75262368815592,9.347699691147293,0.3167420814479637,2.1285563751317187,9.814789900892416,7.554575523704523
Redbridge - Clementswood,0.5658607878819087,5.843662204594282,4.5127436281859055,9.81359911329733,0.8144796380090497,0.9799789251844047,9.482488003946365,3.084895259095921
Redbridge - Cranbrook,1.4514144602416215,8.168594160519936,5.142428785607195,9.415328924105959,1.1312217194570136,1.601685985247629,9.752903717655501,4.544652701212791
Redbridge - Fairlop,1.3715898421365735,8.829608194294078,3.0284857571214356,9.588169338665187,0.5429864253393664,2.4446786090621715,9.801336382797434,3.6052921719955884
Redbridge - Fullwell,1.1666160869722413,8.000229343100653,3.8680659670164905,9.499524620029655,0.45248868778280543,1.9915700737618558,9.744831606798511,5.660418963616317
Redbridge - Goodmayes,0.9604810074160425,7.194830336695909,4.06296851574213,9.59718280259456,1.0407239819004523,1.4014752370916757,9.768151038163147,3.788313120176408
Redbridge - Hainault,0.7085612615050546,9.239255444369121,2.5037481259370327,9.768566659657395,0.5429864253393664,1.8440463645943104,9.745728508004843,2.487320837927232
Redbridge - Loxford,0.37585277912596077,5.509664450807591,2.338830584707644,9.939874472756843,0.85972850678733,0.6111696522655425,9.626889098165838,3.836824696802645
Redbridge - Mayfield,1.1603602735028498,7.542015318770046,4.152923538230887,9.60319147797845,0.6334841628959276,1.6543730242360386,9.834970178034888,4.81587651598677
Redbridge - Monkhams,2.602122594223397,8.877534156944881,7.616191904047972,9.017831197309498,0.85972850678733,3.024236037934669,9.847526794923539,5.0981256890848945
Redbridge - Newbury,1.150412324938565,7.235876006327172,4.917541229385308,9.573141789109469,0.7692307692307693,1.6332982086406747,9.865016368447016,5.836824696802651
Redbridge - Roding,1.7522413012968485,8.210246914829394,4.97751124437781,9.610730650838942,0.85972850678733,2.750263435194942,9.925108749271269,3.949283351708932
Redbridge - Seven Kings,1.0327679728644503,7.404510639158985,3.073463268365817,9.636255874170745,0.7692307692307693,1.3382507903055854,9.655589936768465,3.823594266813672
Redbridge - Snaresbrook,2.203404871646265,7.978104479273117,6.971514242878561,9.433705714310102,1.7194570135746603,3.2139093782929407,9.680254719942598,5.715545755237045
Redbridge - Valentines,1.0776652120896062,6.696717358237296,3.3433283358320813,9.843650605580459,1.5384615384615379,1.3804004214963124,9.623749943943675,5.609702315325249
Redbridge - Wanstead,2.337001000272801,9.285056610646242,5.712143928035982,9.137329626956568,1.583710407239819,2.8029504741833513,9.863671016637518,6.216097023153253
Richmond upon Thames,5.6491967688887765,8.95217184543624,8.050974512743625,8.91189774834125,3.1674208144796374,3.0979978925184404,9.60267276559487,6.44321940463065
Richmond upon Thames - Barnes,3.3302620320328327,8.86910242530329,7.496251874062968,6.424704994507401,3.981900452488688,2.6027397260273983,9.863671016637518,5.980154355016538
Richmond upon Thames - East Sheen,3.4017711292565,9.446473681192854,10.0,7.559322106238646,3.710407239819004,3.2349841938883044,9.958742544508723,8.474090407938261
Richmond upon Thames - Fulwell and Hampton Hill,2.604335684102236,8.213855695971993,8.350824587706144,9.077196886056807,3.619909502262443,3.4035827186512124,9.882057491367325,7.973539140022053
"Richmond upon Thames - Ham, Petersham & Richmond Riverside",2.1713698478555483,9.680302463077448,7.346326836581704,9.017114640753288,3.5294117647058822,2.7186512118018986,9.73810484775102,7.248070562293275
Richmond upon Thames - Hampton,2.3782718397459983,9.557806265788418,6.821589205397297,8.716681773265876,2.9411764705882346,3.1401475237091683,9.768599488766313,7.181918412348401
Richmond upon Thames - Hampton North,1.5767279356582462,8.336621708673553,5.2623688155922,9.513065555186456,2.443438914027149,2.7291886195995794,9.757836674290326,4.127894156560088
Richmond upon Thames - Hampton Wick,2.3787210312560605,8.736454423117785,8.665667166416787,9.152360482771563,3.2126696832579187,2.697576396206533,9.838109332257051,8.61962513781698
Richmond upon Thames - Heathfield,1.3042768509703087,8.16761607964951,5.577211394302846,9.376302741297716,1.5384615384615379,2.4236037934668078,9.797748777972107,3.450937155457553
Richmond upon Thames - Kew,2.966822276831249,8.958883503822946,8.635682158920536,8.626349058984506,2.8959276018099542,3.1296101159114853,9.884748194986324,6.324145534729881
Richmond upon Thames - Mortlake and Barnes Common,2.7441876261981637,8.082894040114807,8.350824587706144,8.276204479271978,4.25339366515837,3.1928345626975787,9.924660298668101,5.7839029768467505
